gene_id	gene_name	gene_chrom	gene_start	gene_end	logFC	AveExpr	t	P.Value	adj.P.Val	B	peak_chrom	peak_start	peak_end	peak_direction	peak_score	distance	num_peaks	num_up_peaks	num_down_peaks
ENSG00000005059	MCUB	chr4	109560208	109688719	0.0474776819658764	6.05290752551539	0.570889636870556	0.571398380012226	0.999684918248377	-5.57698946373358	chr4	[109574601, 109578401, 109582901, 109586501, 109594401, 109602601, 109608701, 109613701, 109629701, 109634601, 109677801, 109680901, 109686701]	[109575600, 109579600, 109584100, 109587500, 109598900, 109604800, 109610600, 109615300, 109630900, 109636000, 109680200, 109681900, 109687700]	['Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down']	[2.73647, 1.45268, 1.92546, 1.55681, 4.72382, 3.89067, 3.55505, 1.59951, 2.29387, 1.11286, 3.80952, 2.73647, 1.27637]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13	12	1
ENSG00000005249	PRKAR2B	chr7	107044704	107161811	-0.311186153443314	8.59776750128805	-0.992411746742617	0.327205316394515	0.999684918248377	-5.07555596576048	chr7	[106983701, 106993601, 107041401, 107054901, 107062201, 107077501, 107082001, 107092701, 107094001, 107098601, 107109901]	[106985300, 106994600, 107043600, 107056500, 107063400, 107079200, 107083900, 107094300, 107095000, 107100000, 107111900]	['Up', 'Down', 'Up', 'Up', 'Down', 'Up', 'Down', 'Up', 'Down', 'Up', 'Up']	[2.2244, 2.16077, 4.7378, 1.7755, 0.878504, 1.92096, 2.0982, 1.56049, 0.982655, 1.86842, 6.68461]	[59405, 50105, 1105, 0, 0, 0, 0, 0, 0, 0, 0]	11	7	4
ENSG00000005436	GCFC2	chr2	75651999	75710985	0.0075894961740448	3.83099091274326	0.0727488323358909	0.942383359618653	0.999684918248377	-5.66417102722481	chr2	[75663201, 75698601]	[75664300, 75700000]	['Down', 'Up']	[1.50042, 0.774231]	[0, 0]	2	1	1
ENSG00000005469	CROT	chr7	87345663	87399794	0.158049434147194	3.35536336181238	1.36354736745316	0.180645874131356	0.999684918248377	-4.80350645406598	chr7	[87351601, 87353101, 87355101, 87384501, 87393401]	[87353100, 87354100, 87356100, 87386700, 87394800]	['Up', 'Down', 'Up', 'Down', 'Down']	[1.51158, 0.910849, 0.910222, 2.37949, 1.20325]	[0, 0, 0, 0, 0]	5	2	3
ENSG00000005471	ABCB4	chr7	87401695	87480435	0.528995868620409	1.47539715999747	2.44351072117876	0.0192456494945282	0.79246223156356	-3.16495682956701	chr7	[87468101, 87483301, 87485201]	[87469400, 87485200, 87486200]	['Down', 'Up', 'Down']	[1.12172, 1.92096, 0.9776]	[0, 2867, 4767]	3	1	2
ENSG00000005483	KMT2E	chr7	105014189	105115019	0.113566702204837	6.90536238092328	1.39673049340302	0.170510229144511	0.999684918248377	-4.80158648929919	chr7	[105028901, 105031701, 105103501]	[105030100, 105033300, 105104500]	['Down', 'Up', 'Down']	[0.931436, 2.0356, 2.03508]	[0, 0, 0]	3	1	2
ENSG00000005486	RHBDD2	chr7	75842601	75888926	-0.0323117393775618	4.69265573398645	-0.23751801496948	0.813516849474353	0.999684918248377	-5.70844052761954	chr7	[75854001, 75858401, 75861601]	[75855600, 75859400, 75863400]	['Down', 'Down', 'Down']	[0.343797, 1.10041, 1.77753]	[0, 0, 0]	3	0	3
ENSG00000005700	IBTK	chr6	82169985	82247754	0.0879218435534348	5.19021720270645	1.031685483776	0.308669661291118	0.999684918248377	-5.26371731963325	chr6	[82188101, 82213001]	[82189300, 82214000]	['Down', 'Down']	[1.43388, 0.910222]	[0, 0]	2	0	2
ENSG00000006451	RALA	chr7	39623564	39708120	0.103180168285772	5.3006074372488	0.859676513433163	0.39529927616078	0.999684918248377	-5.41056594517702	chr7	[39630001, 39646101, 39660201, 39660901, 39664101, 39675001, 39675901, 39716101]	[39631700, 39647800, 39661300, 39663700, 39665800, 39676000, 39677700, 39717100]	['Down', 'Up', 'Down', 'Up', 'Up', 'Down', 'Up', 'Up']	[0.757072, 2.16887, 1.03246, 4.96504, 4.26549, 1.06705, 1.80838, 0.9776]	[0, 0, 0, 0, 0, 0, 0, 7982]	8	5	3
ENSG00000006453	BAIAP2L1	chr7	98291649	98401090	0.358030221631295	-0.211038290168776	1.87243019251554	0.0687714345230431	0.959356474576842	-4.00946939613835	chr7	[98317301, 98327101, 98329701, 98338301, 98343301, 98348801, 98350401, 98367601, 98377101]	[98318300, 98328200, 98330700, 98339300, 98345700, 98349900, 98351600, 98369100, 98378200]	['Up', 'Down', 'Up', 'Down', 'Up', 'Up', 'Up', 'Down', 'Down']	[1.02331, 1.13437, 0.998024, 0.972226, 2.29982, 3.80952, 1.5035, 0.736393, 1.82333]	[0, 0, 0, 0, 0, 0, 0, 0, 0]	9	5	4
ENSG00000006459	KDM7A	chr7	140084745	140176983	0.0784874092572361	6.59087135032564	0.914596135272323	0.366107546454971	0.999684918248377	-5.31103884766141	chr7	[140105701, 140108001, 140113601, 140123301, 140171501]	[140107000, 140109700, 140116000, 140124300, 140173200]	['Down', 'Up', 'Up', 'Up', 'Down']	[1.04373, 2.28125, 4.17899, 0.998024, 1.9752]	[0, 0, 0, 0, 0]	5	3	2
ENSG00000006530	AGK	chr7	141551277	141655244	0.0087286934545352	4.77569453032444	0.0457349103614091	0.96375840465661	0.999684918248377	-5.73695443173346	chr7	[141558501, 141579101, 141594401]	[141561500, 141580800, 141595600]	['Down', 'Up', 'Down']	[2.71125, 2.61107, 1.04009]	[0, 0, 0]	3	1	2
ENSG00000006576	PHTF2	chr7	77798791	77957503	0.113520713871771	5.53764920396375	0.734237079111315	0.467261335824084	0.999684918248377	-5.49891817801252	chr7	[77807201, 77809601, 77810701, 77821001, 77826701, 77841901, 77853901, 77870901, 77904501, 77914601, 77917301, 77961001, 77967801]	[77808200, 77810800, 77811700, 77824600, 77828600, 77843200, 77855700, 77873200, 77905900, 77916500, 77918500, 77962200, 77968800]	['Down', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Up', 'Up']	[0.910222, 1.12172, 0.998024, 10.7408, 3.18069, 1.80059, 3.44699, 5.63576, 1.32174, 1.64345, 1.52816, 2.19794, 1.83884]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3499, 10299]	13	9	4
ENSG00000006607	FARP2	chr2	241356284	241494841	0.115751490264138	3.44143859632103	0.864906398378556	0.39245790312297	0.999684918248377	-5.29022303668749	chr2	[241370401, 241388601, 241421101, 241422101, 241438701, 241476001]	[241371400, 241389600, 241422100, 241423200, 241439700, 241477400]	['Down', 'Up', 'Up', 'Down', 'Down', 'Down']	[1.10074, 0.9776, 0.960793, 0.998024, 1.00099, 1.58583]	[0, 0, 0, 0, 0, 0]	6	2	4
ENSG00000006625	GGCT	chr7	30496620	30504841	-0.0427599116467006	3.12480961751432	-0.367605275576285	0.715184696354737	0.999684918248377	-5.52193409887746	chr7	[30493301]	[30494400]	['Up']	[1.50042]	[2221]	1	1	0
ENSG00000006652	IFRD1	chr7	112422886	112481017	-0.061514299771547	3.70107670228319	-0.438362961023637	0.663577934040397	0.999684918248377	-5.56622967415379	chr7	[112417701, 112433001, 112437301]	[112418700, 112434000, 112438500]	['Down', 'Up', 'Up']	[0.910222, 0.998024, 1.73671]	[4187, 0, 0]	3	2	1
ENSG00000006715	VPS41	chr7	38722973	38932394	0.0362832741699517	5.18098820689244	0.593361757014624	0.55641588614436	0.999684918248377	-5.58625628399208	chr7	[38706401, 38713901, 38716901, 38718201, 38760901, 38783301, 38812401, 38813801, 38839201, 38840701, 38885801, 38893101, 38935201, 38950501, 38951901]	[38707900, 38715100, 38717900, 38720000, 38762000, 38784600, 38814000, 38815100, 38840500, 38842800, 38887200, 38894100, 38936500, 38951700, 38953200]	['Up', 'Down', 'Up', 'Up', 'Down', 'Down', 'Down', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Down', 'Up']	[1.76082, 0.707554, 1.06705, 1.48543, 0.944057, 1.58583, 1.59951, 1.03431, 0.9776, 2.88467, 2.17827, 1.10074, 1.17319, 0.850668, 1.91701]	[15074, 7874, 5074, 2974, 0, 0, 0, 0, 0, 0, 0, 0, 2808, 18108, 19508]	15	8	7
ENSG00000007341	ST7L	chr1	112523513	112620825	-0.0205606655466815	2.15205269896589	-0.208609123864159	0.835855290939662	0.999684918248377	-5.43191823961886	chr1	[112547101, 112559201, 112566301, 112573601, 112585301]	[112548100, 112560700, 112567300, 112574600, 112586600]	['Down', 'Up', 'Down', 'Down', 'Up']	[1.3305, 1.73694, 0.9776, 0.910222, 2.58856]	[0, 0, 0, 0, 0]	5	2	3
ENSG00000007923	DNAJC11	chr1	6634167	6701924	-0.0334388827977854	3.33933414934789	-0.30028473895279	0.765578622049272	0.999684918248377	-5.56920684725815	chr1	[6703001, 6711701]	[6704100, 6712700]	['Down', 'Up']	[1.20325, 1.83884]	[1078, 9778]	2	1	1
ENSG00000007968	E2F2	chr1	23506437	23531233	-0.0412790531975671	2.99120721375556	-0.213337168013803	0.832191885592526	0.999684918248377	-5.54372038492954	chr1	[23521001]	[23522300]	['Up']	[4.09399]	[0]	1	1	0
ENSG00000008018	PSMB1	chr6	170535119	170553307	-0.0402236386312156	6.10753063374224	-0.416406684799064	0.679429306441624	0.999684918248377	-5.64347645761082	chr6	[170494901]	[170497000]	['Down']	[2.44228]	[38120]	1	0	1
ENSG00000008083	JARID2	chr6	15246068	15522042	-0.112181506601987	5.76814413061388	-1.5140274548982	0.138201840560161	0.999684918248377	-4.71620491654215	chr6	[15286101, 15414701, 15450601, 15460701]	[15287200, 15418600, 15451700, 15461700]	['Down', 'Up', 'Up', 'Up']	[1.10041, 6.35581, 1.43785, 0.910222]	[0, 0, 0, 0]	4	3	1
ENSG00000008130	NADK	chr1	1751231	1780457	-0.153873364353287	6.25822349019985	-1.18838764379965	0.241973954694712	0.999684918248377	-5.0786788233218	chr1	[1769801]	[1771100]	['Up']	[1.85676]	[0]	1	1	0
ENSG00000008226	DLEC1	chr3	38039204	38124025	0.0683725209013022	1.47076904442036	0.21240508970641	0.83291378587362	0.999684918248377	-5.34531595876519	chr3	[38041801, 38050601, 38060701, 38063901, 38074801, 38080901, 38083601, 38084601]	[38043100, 38054000, 38063500, 38065900, 38075900, 38083400, 38085500, 38085600]	['Down', 'Up', 'Up', 'Up', 'Down', 'Up', 'Down', 'Up']	[1.23233, 2.79065, 3.86828, 2.71267, 1.20775, 6.30862, 1.5435, 1.21269]	[0, 0, 0, 0, 0, 0, 0, 0]	8	5	3
ENSG00000008256	CYTH3	chr7	6161775	6272644	0.18783897461064	3.55178208280253	1.5211945536632	0.136398354017974	0.999684918248377	-4.62930196882662	chr7	[6216201, 6222401, 6234701, 6242301, 6244001, 6282401, 6287701]	[6217400, 6224200, 6235800, 6243300, 6245300, 6283400, 6289100]	['Down', 'Up', 'Down', 'Up', 'Up', 'Down', 'Down']	[1.20325, 1.17517, 1.27637, 1.21269, 0.9776, 1.55681, 1.01474]	[0, 0, 0, 0, 0, 9758, 15058]	7	3	4
ENSG00000008277	ADAM22	chr7	87934142	88202889	0.228351682989579	2.12871310538118	0.959898142307223	0.34310797555425	0.999684918248377	-5.06464359151992	chr7	[87931301, 87932301, 87944701, 87951801, 87954801, 87956601, 87958101, 87971401, 87982601, 87994201, 88005501, 88016201, 88022601, 88025901, 88027101, 88029301, 88031101, 88044001, 88049801, 88050601, 88073201, 88077201, 88080401, 88081601, 88100301, 88139001, 88158101]	[87932300, 87933300, 87945900, 87954400, 87956700, 87957700, 87959200, 87973500, 87983600, 87995700, 88006500, 88017300, 88024500, 88027200, 88028100, 88030700, 88035200, 88045400, 88051200, 88051600, 88074200, 88079600, 88081400, 88082800, 88101800, 88140100, 88159100]	['Down', 'Up', 'Down', 'Down', 'Up', 'Down', 'Down', 'Up', 'Down', 'Up', 'Down', 'Down', 'Down', 'Down', 'Up', 'Down', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down']	[1.13437, 1.83884, 1.26613, 1.97858, 4.28033, 0.944057, 1.41839, 1.92546, 1.17517, 1.46188, 1.41706, 1.52918, 1.66528, 0.588432, 1.02331, 1.50729, 5.00797, 1.59951, 1.23255, 1.21269, 4.16848, 2.86653, 1.02331, 0.680367, 1.36704, 1.31393, 1.01349]	[1843, 843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	27	13	14
